OrderID,CustomerID,ProductID,OrderDate,Quantity,Discount,Sales,Profit
2948,165,31,2024-08-06,4,0.21,4210.23,1049.15
2949,122,89,2022-05-13,3,0.05,5240.3,570.53
2950,52,47,2023-01-05,3,0.11,2987.6,812.38
2951,123,11,2023-06-20,2,0.02,1320.51,169.99
2952,138,7,2024-12-26,2,0.16,3201.34,448.9
2953,36,37,2024-09-12,5,0.1,5696.32,1391.17
2954,105,56,2022-04-25,3,0.27,3974.98,818.89
2955,36,63,2022-09-30,5,0.18,4582.9,1305.53
2956,110,32,2023-09-10,2,0.12,3401.48,395.01
2957,134,57,2024-06-11,1,0.28,589.39,151.68
2958,176,64,2022-02-21,1,0.2,501.81,93.49
2959,162,24,2022-06-20,4,0.25,5266.29,541.54
2960,57,49,2023-03-30,4,0.07,3475.56,805.5
2961,4,83,2022-11-16,1,0.23,901.18,182.26
2962,40,61,2023-05-20,4,0.25,2271.78,591.81
2963,73,3,2023-05-12,1,0.16,1261.65,292.6
2964,33,73,2023-03-24,2,0.08,2170.34,146.39
2965,157,37,2022-05-18,2,0.2,2025.36,527.32
2966,94,94,2024-07-02,2,0.28,683.74,172.23
2967,135,47,2022-07-24,3,0.11,2987.6,163.86
2968,193,38,2022-08-25,2,0.17,352.17,104.99
2969,127,81,2022-02-28,3,0.05,1043.87,307.7
2970,23,100,2023-03-22,2,0.05,2982.35,226.3
2971,168,32,2024-08-09,3,0.21,4580.4,371.19
2972,29,36,2024-01-21,4,0.23,889.26,225.37
2973,163,4,2022-08-06,2,0.03,3427.55,285.32
2974,56,45,2022-03-23,5,0.02,9401.53,1794.99
2975,65,16,2024-12-11,3,0.27,3647.88,275.81
2976,171,100,2022-08-26,2,0.1,2825.39,787.35
2977,28,70,2022-12-14,5,0.16,4578.59,816.63
2978,21,12,2023-05-29,5,0.26,4476.19,1113.03
2979,90,23,2024-02-08,4,0.21,4677.37,246.2
2980,52,66,2023-12-16,2,0.21,2825.07,515.27
2981,124,97,2022-05-06,5,0.23,5269.19,1532.51
2982,44,65,2024-10-02,2,0.2,520.3,104.66
2983,29,4,2024-06-26,3,0.02,5194.33,373.98
2984,57,20,2024-08-31,2,0.25,2077.9,223.89
2985,52,27,2022-03-28,4,0.19,1731.94,385.56
2986,164,94,2024-08-11,2,0.13,826.19,153.74
2987,159,16,2023-12-25,2,0.17,2765.06,266.33
2988,128,65,2024-03-21,3,0.06,917.04,170.34
2989,183,13,2023-10-27,4,0.25,3523.14,597.11
2990,157,28,2023-01-16,1,0.08,906.59,252.99
2991,78,56,2024-06-18,3,0.01,5390.73,923.55
2992,86,14,2024-08-13,2,0.28,489.05,41.86
2993,139,78,2022-01-25,1,0.25,619.72,179.02
2994,173,51,2022-04-13,4,0.2,543.81,76.94
2995,106,98,2024-09-24,4,0.28,2908.89,177.62
2996,54,54,2023-04-11,3,0.19,4786.83,974.69
2997,14,76,2024-04-16,5,0.12,1151.35,303.75
2998,59,63,2024-01-04,5,0.11,4974.12,795.21
2999,147,40,2024-02-24,1,0.1,548.59,122.28
3000,14,50,2022-12-07,1,0.19,502.37,148.99
3001,71,43,2024-06-08,4,0.27,5789.83,719.23
3002,55,76,2022-05-21,3,0.11,698.66,207.68
3003,22,10,2023-06-05,2,0.25,109.0,21.22
3004,166,100,2022-02-23,4,0.14,5399.63,389.74
3005,119,95,2022-02-09,2,0.18,773.51,162.72
3006,117,52,2022-08-26,3,0.03,5510.43,654.12
3007,88,84,2024-06-23,1,0.09,403.69,50.25
3008,14,96,2024-11-27,5,0.07,806.96,236.73
3009,132,10,2023-12-29,3,0.17,180.95,40.35
3010,180,4,2023-09-27,2,0.17,2932.85,476.03
3011,17,53,2022-10-05,1,0.02,299.26,53.92
3012,140,84,2022-01-10,3,0.11,1184.47,347.48
3013,103,83,2023-05-20,1,0.13,1018.21,99.93
3014,30,66,2022-04-16,4,0.13,6222.31,469.7
3015,58,57,2022-08-18,4,0.05,3110.68,262.4
3016,159,68,2024-11-10,5,0.19,4515.67,1054.58
3017,167,87,2023-02-19,3,0.1,2521.77,299.23
3018,5,66,2024-04-05,4,0.01,7080.56,596.1
3019,60,34,2024-08-11,5,0.13,707.05,131.9
3020,140,92,2023-05-25,5,0.3,185.25,19.63
3021,188,31,2022-07-08,2,0.03,2584.76,691.98
3022,64,32,2024-01-02,5,0.07,8986.87,2559.36
3023,141,73,2023-09-24,5,0.25,4423.24,679.35
3024,86,80,2024-08-02,4,0.02,4531.17,678.81
3025,116,46,2022-04-04,4,0.21,4469.12,808.27
3026,150,16,2022-02-01,5,0.05,7912.08,714.59
3027,152,23,2022-05-04,5,0.05,7030.86,1737.9
3028,14,52,2023-06-27,5,0.26,7006.39,1289.48
3029,148,19,2022-10-06,1,0.24,872.34,124.57
3030,174,21,2024-02-06,3,0.28,2271.74,233.37
3031,106,3,2024-03-02,3,0.15,3830.02,941.97
3032,85,55,2023-07-07,5,0.14,7053.76,1820.55
3033,2,19,2023-09-24,5,0.12,5050.41,721.23
3034,25,89,2022-11-09,4,0.16,6178.03,1114.76
3035,187,93,2022-11-26,5,0.18,1776.49,325.63
3036,181,80,2022-09-09,1,0.17,959.41,155.37
3037,75,75,2024-01-13,5,0.23,5608.26,529.06
3038,11,32,2024-11-27,2,0.04,3710.71,705.29
3039,177,100,2024-02-18,5,0.1,7063.47,1281.98
3040,145,93,2024-07-23,2,0.13,753.92,78.66
3041,199,75,2023-10-13,5,0.27,5316.92,489.46
3042,183,18,2022-04-16,4,0.24,3751.82,507.64
3043,197,48,2024-11-01,2,0.02,1127.22,317.6
3044,195,36,2022-06-24,4,0.07,1074.04,278.74
3045,34,71,2024-05-29,4,0.1,5103.76,812.89
3046,189,17,2024-01-06,4,0.14,5500.97,1440.36
3047,126,100,2023-10-27,1,0.19,1271.42,294.11
3048,200,76,2024-05-25,4,0.02,1025.75,99.91
3049,186,100,2022-10-12,1,0.03,1522.57,335.76
3050,72,39,2024-07-24,3,0.06,3838.84,570.9
3051,158,49,2023-08-19,3,0.27,2046.1,416.69
3052,127,54,2022-01-08,2,0.11,3506.4,684.09
3053,133,70,2024-04-17,5,0.16,4578.59,1244.36
3054,64,81,2022-10-02,4,0.25,1098.81,75.47
3055,81,62,2023-01-21,1,0.16,735.35,48.16
3056,40,81,2024-11-26,2,0.0,732.54,132.47
3057,153,44,2022-10-13,5,0.28,4393.58,563.73
3058,8,19,2024-12-17,3,0.11,3064.68,315.71
3059,55,59,2022-11-20,2,0.02,2601.82,637.32
3060,24,84,2022-03-05,1,0.17,368.2,97.38
3061,26,60,2023-06-07,4,0.27,2742.17,682.85
3062,20,91,2022-02-07,2,0.14,776.91,71.43
3063,93,63,2023-07-06,4,0.24,3398.05,245.67
3064,59,83,2022-04-22,2,0.13,2036.43,261.95
3065,19,34,2023-10-08,3,0.19,394.97,77.83
3066,10,100,2024-11-05,1,0.22,1224.33,171.68
3067,196,43,2022-08-12,2,0.28,2855.26,232.57
3068,73,75,2023-07-21,2,0.28,2097.63,360.74
3069,72,6,2024-10-12,5,0.07,178.51,17.54
3070,3,94,2022-09-19,1,0.05,451.08,132.66
3071,103,49,2022-09-18,1,0.1,840.86,72.26
3072,51,56,2024-05-21,4,0.21,5735.59,569.57
3073,156,74,2024-05-21,5,0.26,4957.41,838.43
3074,20,12,2022-09-20,4,0.24,3677.73,432.42
3075,186,51,2023-04-22,1,0.09,154.65,7.8
3076,146,24,2022-05-25,4,0.19,5687.59,1563.09
3077,96,92,2023-11-07,5,0.04,254.06,60.55
3078,149,7,2023-02-22,2,0.25,2858.34,158.57
3079,175,9,2023-05-01,5,0.07,599.25,178.08
3080,7,64,2024-08-22,2,0.1,1129.07,277.61
3081,59,63,2022-08-14,5,0.01,5533.01,1043.97
3082,85,17,2024-01-21,5,0.1,7196.04,997.11
3083,14,76,2022-12-08,1,0.06,245.97,16.79
3084,187,9,2024-06-03,2,0.16,216.5,27.36
3085,110,96,2024-03-09,3,0.2,416.5,35.04
3086,162,14,2024-09-18,3,0.25,764.14,219.42
3087,191,73,2023-07-03,3,0.08,3255.5,670.11
3088,49,20,2024-06-15,4,0.19,4488.27,815.92
3089,75,52,2024-11-15,5,0.04,9089.38,503.9
3090,191,5,2023-05-13,3,0.03,3017.9,881.83
3091,200,67,2024-05-29,3,0.24,1090.87,314.64
3092,112,67,2022-04-02,5,0.01,2368.33,127.93
3093,120,84,2022-08-13,4,0.15,1508.31,171.05
3094,95,80,2022-12-03,4,0.26,3421.49,884.75
3095,12,67,2024-09-16,2,0.04,918.62,232.63
3096,197,50,2023-05-08,3,0.2,1488.5,291.12
3097,182,68,2023-10-18,1,0.07,1036.93,247.25
3098,118,35,2024-05-15,5,0.3,3740.27,931.38
3099,147,36,2022-04-15,1,0.25,216.54,11.29
3100,58,96,2022-04-09,4,0.02,680.28,99.7
3101,32,92,2023-10-14,1,0.12,46.58,5.41
3102,96,16,2024-08-02,1,0.01,1649.04,253.69
3103,29,28,2024-08-31,2,0.24,1497.84,281.29
3104,178,2,2023-11-18,1,0.01,516.88,99.17
3105,120,76,2022-07-02,5,0.16,1099.01,212.14
3106,58,22,2022-11-06,4,0.28,1363.36,155.6
3107,127,46,2022-02-27,4,0.26,4186.27,342.24
3108,27,31,2023-02-16,3,0.16,3357.52,960.93
3109,46,47,2022-07-07,2,0.21,1767.94,293.37
3110,108,12,2024-06-18,1,0.22,943.63,263.36
3111,176,20,2023-06-22,4,0.12,4876.15,1083.74
3112,52,65,2022-05-05,4,0.12,1144.67,334.14
3113,46,79,2023-05-14,3,0.11,4788.46,1259.28
3114,60,87,2022-01-03,4,0.12,3287.64,264.75
3115,168,45,2023-05-11,1,0.28,1381.45,294.26
3116,7,28,2024-01-05,4,0.03,3823.43,830.29
3117,152,10,2022-06-29,4,0.22,226.73,38.99
3118,150,87,2022-01-13,5,0.1,4202.96,434.84
3119,136,46,2023-08-27,5,0.11,6293.55,747.0
3120,155,69,2024-06-01,5,0.17,5177.21,1354.0
3121,6,25,2023-05-03,4,0.14,1761.83,279.67
3122,162,9,2022-04-17,4,0.05,489.71,59.72
3123,161,44,2022-03-05,3,0.14,3148.74,383.98
3124,3,19,2022-02-04,1,0.08,1055.99,270.96
3125,119,40,2023-09-26,5,0.22,2377.21,645.27
3126,5,60,2024-04-27,5,0.19,3803.36,432.38
3127,134,89,2022-01-15,5,0.23,7079.0,1027.22
3128,4,67,2024-09-22,4,0.12,1684.14,447.84
3129,29,44,2022-06-20,5,0.22,4759.72,558.32
3130,138,20,2023-03-10,4,0.05,5264.03,320.53
3131,150,30,2024-03-06,3,0.1,3784.35,380.8
3132,134,27,2022-09-19,4,0.19,1731.94,354.09
3133,59,42,2022-03-18,2,0.17,1627.6,420.67
3134,40,45,2024-03-17,5,0.26,7099.12,1319.92
3135,22,25,2023-04-22,3,0.06,1444.29,90.39
3136,160,92,2022-05-04,2,0.22,82.57,13.7
3137,24,60,2022-09-13,4,0.13,3268.07,954.32
3138,184,70,2023-03-25,5,0.24,4142.53,644.01
3139,128,3,2024-03-08,2,0.26,2222.92,474.41
3140,70,27,2024-04-18,4,0.25,1603.65,395.21
3141,154,12,2022-11-14,1,0.06,1137.19,76.34
3142,83,87,2022-05-16,5,0.09,4249.65,710.94
3143,76,13,2024-09-02,2,0.0,2348.76,394.59
3144,122,68,2022-12-23,4,0.02,4370.72,229.84
3145,168,4,2024-07-04,5,0.29,6272.07,440.83
3146,35,44,2024-05-23,4,0.26,3612.5,686.65
3147,106,40,2022-12-05,2,0.1,1097.17,93.17
3148,32,65,2024-04-02,2,0.15,552.82,39.34
3149,186,54,2022-07-16,3,0.28,4254.96,790.41
3150,129,5,2023-09-05,4,0.22,3235.69,807.48
3151,138,89,2022-03-12,2,0.17,3052.24,550.58
3152,117,40,2023-05-23,1,0.01,603.44,91.25
3153,9,40,2022-10-20,3,0.23,1408.04,406.78
3154,142,91,2022-01-23,3,0.27,989.2,187.34
3155,160,97,2023-12-01,3,0.05,3900.57,892.01
3156,18,46,2023-11-17,2,0.28,2036.56,276.34
3157,88,82,2022-11-17,5,0.06,3364.68,519.18
3158,189,74,2022-07-14,4,0.0,5359.36,889.75
3159,162,58,2024-01-02,5,0.29,1288.01,100.72
3160,108,79,2023-07-09,3,0.08,4949.87,1090.81
3161,174,90,2024-03-19,4,0.19,5483.67,1021.22
3162,115,13,2023-10-03,1,0.06,1103.92,185.87
3163,62,15,2022-07-26,3,0.15,2087.51,340.7
3164,50,39,2023-02-07,5,0.09,6193.87,913.52
3165,190,9,2023-04-09,1,0.01,127.58,22.44
3166,83,62,2024-07-27,1,0.11,779.12,105.14
3167,19,15,2024-05-09,4,0.13,2848.83,179.2
3168,72,28,2023-04-27,2,0.0,1970.84,183.61
3169,101,64,2024-04-10,5,0.13,2728.58,139.51
3170,90,99,2023-05-05,1,0.09,789.12,43.08
3171,37,50,2024-04-12,4,0.17,2059.1,201.75
3172,171,50,2023-07-15,1,0.06,583.0,31.54
3173,125,76,2022-03-05,3,0.23,604.46,152.52
3174,30,69,2024-08-05,1,0.29,885.74,247.34
3175,19,78,2023-05-07,4,0.05,3139.9,165.03
3176,164,63,2024-08-04,4,0.08,4113.43,1146.14
3177,114,28,2023-06-28,5,0.3,3448.97,364.54
3178,53,13,2022-06-04,5,0.06,5519.59,1371.31
3179,200,50,2022-04-09,1,0.22,483.76,98.88
3180,34,54,2023-12-06,1,0.22,1536.51,411.58
3181,123,81,2023-12-01,3,0.14,944.98,239.29
3182,54,23,2022-11-22,5,0.18,6068.74,1600.01
3183,122,80,2023-05-12,2,0.29,1641.39,420.39
3184,129,86,2022-07-13,5,0.0,5336.8,1071.96
3185,7,50,2022-06-15,2,0.11,1103.97,159.24
3186,79,24,2022-09-23,5,0.16,7372.81,520.19
3187,143,56,2023-11-30,2,0.21,2867.79,416.06
3188,192,85,2024-03-09,2,0.05,1768.5,227.21
3189,14,37,2024-09-13,1,0.02,1240.53,370.45
3190,200,10,2022-03-19,1,0.24,55.23,14.83
3191,192,21,2022-03-26,1,0.21,830.87,90.74
3192,162,68,2023-05-22,2,0.1,2006.96,328.87
3193,108,51,2022-02-10,2,0.22,265.11,73.64
3194,113,46,2022-09-29,5,0.03,6859.26,994.39
3195,85,59,2022-05-02,1,0.05,1261.09,206.4
3196,141,30,2024-08-08,2,0.25,2102.42,571.77
3197,66,100,2022-01-17,5,0.23,6043.19,1626.94
3198,54,22,2022-10-04,3,0.28,1022.52,71.34
3199,166,23,2024-01-27,4,0.16,4973.4,990.2
3200,136,75,2024-10-19,3,0.3,3059.05,505.02
3201,7,5,2023-07-26,5,0.24,3940.9,607.39
3202,71,40,2023-01-22,5,0.24,2316.25,467.89
3203,30,9,2023-08-25,2,0.26,190.73,54.85
3204,25,35,2023-10-04,2,0.21,1688.47,443.62
3205,134,65,2022-07-02,1,0.05,308.93,27.95
3206,128,29,2022-04-06,2,0.2,2170.69,501.81
3207,30,72,2023-07-31,2,0.21,2579.37,351.92
3208,118,32,2022-03-18,4,0.02,7576.03,1115.04
3209,120,50,2024-07-01,1,0.07,576.8,41.45
3210,181,47,2024-06-20,3,0.02,3289.71,277.72
3211,30,39,2023-06-29,1,0.1,1225.16,363.05
3212,127,87,2022-05-29,2,0.17,1550.42,140.26
3213,49,99,2024-11-23,5,0.13,3772.19,418.44
3214,64,64,2022-01-30,2,0.19,1016.16,210.31
3215,55,13,2022-12-29,5,0.01,5813.18,318.81
3216,184,34,2023-03-07,1,0.1,146.29,15.71
3217,50,15,2024-10-02,3,0.12,2161.18,444.62
3218,140,69,2024-05-31,1,0.18,1022.97,61.76
3219,59,90,2023-09-10,3,0.11,4518.95,1295.05
3220,43,82,2023-03-04,5,0.21,2827.77,633.47
3221,78,28,2023-05-01,5,0.3,3448.97,609.9
3222,9,9,2024-07-31,2,0.24,195.88,16.75
3223,176,92,2024-06-17,3,0.04,152.44,28.39
3224,108,62,2023-07-15,5,0.15,3720.53,575.81
3225,47,17,2022-06-25,1,0.12,1407.23,243.73
3226,20,47,2024-01-26,4,0.08,4117.74,1013.67
3227,173,23,2024-06-21,1,0.06,1391.37,335.67
3228,93,68,2022-03-23,5,0.04,5351.9,332.58
3229,125,23,2023-05-07,4,0.28,4262.92,441.68
3230,142,4,2023-05-19,5,0.06,8303.87,609.87
3231,136,81,2023-04-28,1,0.02,358.94,53.11
3232,155,91,2022-12-14,3,0.18,1111.16,73.51
3233,174,87,2023-10-15,5,0.11,4156.26,841.8
3234,38,97,2024-09-23,5,0.15,5816.63,904.19
3235,177,66,2024-06-15,2,0.29,2538.99,698.17
3236,76,97,2023-11-28,4,0.28,3941.63,315.02
3237,127,34,2023-07-26,2,0.03,315.33,68.2
3238,175,25,2022-09-03,4,0.24,1556.97,115.1
3239,193,48,2022-07-25,4,0.03,2231.43,396.8
3240,139,94,2024-10-17,5,0.3,1661.87,108.32
3241,192,93,2024-08-21,2,0.3,606.61,84.25
3242,26,24,2023-02-02,1,0.02,1720.32,470.51
3243,17,24,2023-04-13,3,0.19,4265.69,571.67
3244,63,83,2023-09-23,2,0.17,1942.8,504.47
3245,6,78,2024-12-10,5,0.27,3015.96,729.49
3246,116,95,2024-07-19,4,0.29,1339.49,103.68
3247,17,49,2023-01-14,3,0.23,2158.21,131.03
3248,24,77,2022-02-22,2,0.01,2755.57,236.8
3249,53,43,2024-08-27,4,0.18,6503.65,1915.16
3250,165,50,2024-12-19,5,0.3,2170.74,232.49
3251,127,60,2023-05-10,4,0.19,3042.68,637.0
3252,131,42,2024-07-18,1,0.25,735.36,103.26
3253,200,58,2022-04-02,4,0.22,1132.0,77.22
3254,43,63,2024-02-20,4,0.28,3219.21,624.57
3255,197,7,2024-03-06,4,0.15,6478.9,1090.04
3256,175,71,2022-02-28,3,0.01,4210.6,415.6
3257,105,52,2023-07-05,4,0.18,6211.07,1289.54
3258,20,83,2023-07-29,5,0.16,4915.51,655.31
3259,165,19,2023-01-05,3,0.21,2720.33,567.03
3260,46,67,2022-12-06,5,0.03,2320.48,439.0
3261,116,31,2023-06-06,5,0.23,5129.55,486.31
3262,147,90,2022-04-08,3,0.15,4315.85,313.7
3263,147,61,2022-11-10,3,0.29,1612.96,384.28
3264,22,34,2024-10-03,3,0.17,404.72,112.04
3265,191,39,2024-10-15,5,0.05,6466.13,1335.36
3266,133,42,2024-10-24,3,0.21,2323.74,134.12
3267,72,1,2024-04-21,1,0.08,101.02,11.89
3268,41,54,2024-08-25,4,0.29,5594.49,1519.75
3269,115,55,2024-11-20,2,0.13,2854.31,673.06
3270,54,4,2024-10-09,3,0.06,4982.32,1082.02
3271,132,43,2024-05-07,2,0.04,3807.01,707.72
3272,113,72,2022-07-21,5,0.03,7917.67,2057.97
3273,194,54,2023-06-03,3,0.24,4491.35,561.62
3274,54,18,2023-06-29,2,0.12,2172.1,249.4
3275,148,92,2024-05-09,1,0.24,40.23,7.9
3276,13,44,2024-06-21,4,0.09,4442.4,365.8
3277,118,91,2024-12-03,2,0.2,722.7,146.17
3278,54,43,2022-06-08,2,0.28,2855.26,764.68
3279,92,18,2023-08-09,4,0.28,3554.35,821.61
3280,158,21,2022-11-27,3,0.12,2776.57,265.99
3281,35,78,2023-04-12,1,0.25,619.72,97.72
3282,133,83,2023-03-01,1,0.3,819.25,148.9
3283,58,56,2024-06-03,4,0.12,6389.01,1012.95
3284,47,81,2023-09-04,5,0.11,1629.9,324.24
3285,91,32,2024-09-20,5,0.18,7923.91,677.61
3286,127,41,2024-08-15,2,0.23,2031.31,421.02
3287,190,29,2023-04-25,4,0.24,4124.31,729.14
3288,51,23,2022-04-22,3,0.21,3508.03,899.86
3289,12,16,2022-01-29,2,0.27,2431.92,440.18
3290,162,99,2024-05-26,4,0.02,3399.31,963.98
3291,123,15,2022-04-20,4,0.22,2554.13,281.28
3292,140,76,2024-08-25,4,0.08,962.95,115.77
3293,106,16,2022-07-24,5,0.13,7245.8,1808.54
3294,83,100,2022-10-27,2,0.26,2323.1,538.34
3295,177,25,2022-01-05,1,0.2,409.73,78.79
3296,160,64,2023-07-26,2,0.22,978.53,215.57
3297,157,70,2023-11-11,2,0.22,1700.62,91.45
3298,142,89,2024-08-03,4,0.28,5295.46,1430.11
3299,111,73,2024-10-21,2,0.19,1910.84,112.06
3300,20,83,2023-09-15,1,0.27,854.36,256.05
3301,192,68,2023-08-04,5,0.02,5463.4,1588.53
3302,35,77,2023-03-17,4,0.06,5232.79,1399.9
3303,168,31,2022-04-07,4,0.16,4476.7,351.66
3304,103,8,2023-07-23,4,0.25,710.46,160.9
3305,164,46,2024-12-28,2,0.07,2630.56,215.85
3306,21,67,2023-03-16,3,0.29,1019.1,269.15
3307,7,69,2023-05-02,1,0.16,1047.92,139.58
3308,191,51,2022-09-17,4,0.29,482.63,127.21
3309,42,42,2023-08-13,3,0.06,2764.95,181.15
3310,88,35,2023-07-26,4,0.12,3761.65,607.98
3311,160,43,2024-03-06,3,0.03,5770.01,1529.52
3312,166,14,2024-02-11,1,0.12,298.87,67.68
3313,57,67,2023-10-01,5,0.09,2176.95,191.01
3314,182,3,2023-06-25,5,0.04,7209.46,1110.83
3315,178,98,2023-05-15,4,0.23,3110.89,529.4
3316,158,57,2023-01-21,4,0.19,2652.26,285.84
3317,147,44,2023-07-30,5,0.02,5980.16,880.38
3318,5,10,2023-11-15,1,0.15,61.77,14.54
3319,119,30,2023-11-12,4,0.03,5438.25,762.71
3320,183,65,2024-03-16,2,0.22,507.3,146.22
3321,32,71,2023-10-10,1,0.22,1105.81,125.51
3322,49,19,2022-08-13,4,0.2,3673.02,817.97
3323,7,62,2023-09-18,2,0.01,1733.33,451.05
3324,153,78,2024-11-29,1,0.2,661.03,150.24
3325,4,90,2023-07-31,5,0.01,8377.83,2468.38
3326,151,87,2022-09-02,5,0.19,3782.66,342.77
3327,142,35,2023-03-02,5,0.29,3793.71,352.88
3328,54,54,2023-08-09,1,0.27,1438.02,306.27
3329,180,51,2024-11-20,2,0.14,292.3,74.23
3330,195,32,2024-03-16,5,0.04,9276.77,1793.85
3331,100,66,2023-08-31,2,0.05,3397.24,625.2
3332,175,56,2023-04-26,2,0.08,3339.71,348.06
3333,107,61,2022-10-09,3,0.17,1885.58,288.05
3334,98,84,2022-04-13,1,0.28,319.41,19.79
3335,135,46,2024-07-15,2,0.2,2262.85,280.91
3336,174,46,2024-04-07,3,0.02,4157.98,664.65
3337,81,4,2022-05-06,5,0.06,8303.87,2280.67
3338,90,19,2024-02-14,3,0.21,2720.33,164.71
3339,109,70,2023-08-10,4,0.26,3226.81,208.77
3340,41,88,2024-06-10,2,0.23,1787.46,160.53
3341,100,13,2024-02-10,5,0.05,5578.3,434.46
3342,130,9,2022-06-20,2,0.21,203.61,52.93
3343,187,50,2023-04-18,4,0.21,1959.86,125.38
3344,161,15,2024-11-09,4,0.05,3110.79,676.48
3345,153,18,2023-06-02,2,0.1,2221.47,436.45
3346,157,4,2024-11-10,3,0.01,5247.34,1268.29
3347,32,46,2024-10-28,2,0.19,2291.13,662.95
3348,37,9,2024-08-11,1,0.23,99.23,26.8
3349,83,85,2023-11-01,1,0.3,651.55,113.96
3350,7,92,2024-06-17,2,0.12,93.16,19.35
3351,104,77,2023-09-20,4,0.13,4843.12,318.29
3352,158,7,2023-04-11,1,0.07,1772.17,484.67
3353,136,8,2023-06-05,2,0.05,449.96,92.85
3354,83,12,2023-07-11,3,0.23,2794.59,421.13
3355,140,58,2022-08-28,2,0.1,653.08,135.65
3356,186,2,2024-12-30,4,0.21,1649.84,285.72
3357,184,26,2022-07-21,1,0.1,1612.2,429.47
3358,164,30,2023-11-24,1,0.2,1121.29,100.38
3359,102,22,2024-11-11,2,0.12,833.17,60.44
3360,88,100,2023-08-01,5,0.26,5807.74,1565.38
3361,154,36,2024-02-04,2,0.21,456.18,83.95
3362,49,95,2022-04-03,1,0.23,363.17,92.75
3363,102,43,2023-07-07,3,0.18,4877.74,1115.58
3364,118,76,2023-05-28,1,0.28,188.4,43.42
3365,17,23,2023-02-21,3,0.08,4085.3,217.33
3366,179,41,2023-04-10,4,0.06,4959.55,548.02
3367,14,82,2022-09-17,4,0.11,2548.57,581.65
3368,59,47,2024-01-22,3,0.19,2719.05,539.42
3369,79,98,2022-12-04,2,0.02,1979.66,479.18
3370,42,74,2024-03-26,3,0.25,3014.64,610.28
3371,60,5,2023-10-24,1,0.11,923.0,192.59
3372,89,53,2023-09-05,2,0.01,604.63,55.47
3373,194,100,2023-08-03,2,0.29,2228.92,455.01
3374,3,24,2023-02-27,1,0.11,1562.33,426.18
3375,17,94,2023-12-14,1,0.15,403.6,116.05
3376,183,40,2022-03-11,1,0.17,505.92,133.26
3377,5,45,2023-05-01,1,0.1,1726.81,406.47
3378,35,2,2024-02-19,3,0.27,1143.4,117.63
3379,96,14,2024-03-23,2,0.01,672.45,77.76
3380,44,20,2024-04-24,5,0.28,4986.97,1156.37
3381,134,60,2022-12-25,1,0.04,901.54,160.36
3382,102,58,2022-05-13,1,0.21,286.63,53.13
3383,38,46,2024-06-16,5,0.28,5091.41,1438.05
3384,55,9,2024-05-19,5,0.3,451.04,65.62
3385,187,27,2023-02-02,3,0.1,1443.28,141.27
3386,172,57,2023-12-19,4,0.02,3208.91,478.16
3387,80,96,2023-02-12,2,0.06,326.26,24.13
3388,137,6,2024-11-04,5,0.06,180.43,22.61
3389,164,32,2023-04-18,3,0.18,4754.34,474.92
3390,198,32,2024-07-06,2,0.04,3710.71,199.85
3391,40,36,2023-05-06,1,0.23,222.31,58.57
3392,34,2,2023-02-10,4,0.25,1566.3,414.34
3393,133,55,2023-04-04,3,0.2,3936.98,1036.77
3394,140,64,2022-07-08,2,0.12,1103.98,78.82
3395,100,60,2024-07-25,2,0.18,1540.12,285.15
3396,21,15,2022-01-15,2,0.3,1146.08,205.86
3397,154,91,2023-08-11,5,0.18,1851.93,237.79
3398,195,75,2022-02-06,3,0.23,3364.95,820.43
3399,91,4,2022-03-30,4,0.09,6431.08,507.19
3400,172,21,2022-09-10,1,0.23,809.83,50.78
3401,97,56,2022-06-02,4,0.28,5227.37,995.65
3402,69,2,2023-04-22,3,0.01,1550.64,407.24
3403,39,6,2022-08-17,5,0.07,178.51,16.0
3404,52,35,2023-11-05,3,0.1,2885.36,576.92
3405,72,79,2024-02-11,4,0.22,5595.5,1095.84
3406,35,6,2023-08-31,2,0.01,76.01,4.13
3407,134,85,2023-02-13,1,0.2,744.63,78.14
3408,79,2,2022-12-18,2,0.11,929.34,245.9
3409,136,85,2022-06-06,5,0.23,3583.54,722.59
3410,105,94,2023-01-27,5,0.07,2207.91,572.57
3411,61,48,2022-04-29,3,0.03,1673.57,268.57
3412,153,43,2022-05-18,5,0.06,9319.25,1418.07
3413,61,5,2023-11-23,5,0.23,3992.76,905.36
3414,95,55,2022-06-22,1,0.2,1312.33,211.16
3415,104,8,2023-06-09,3,0.01,703.36,149.51
3416,58,24,2024-07-16,2,0.12,3089.56,620.01
3417,71,86,2024-07-19,5,0.12,4696.38,1327.07
3418,2,56,2024-04-04,2,0.25,2722.59,733.34
3419,146,1,2024-05-02,1,0.12,96.62,18.51
3420,122,30,2022-05-23,5,0.12,6167.08,555.07
3421,1,5,2022-11-06,2,0.25,1555.62,222.17
3422,103,8,2023-05-09,4,0.1,852.55,161.93
3423,98,1,2022-07-10,5,0.25,411.75,25.54
3424,72,50,2022-07-09,2,0.08,1141.19,141.97
3425,102,10,2022-11-28,5,0.1,327.02,21.97
3426,149,62,2024-07-20,5,0.12,3851.85,192.88
3427,39,14,2022-12-09,4,0.13,1181.88,213.27
3428,197,88,2022-02-21,3,0.13,3029.4,486.99
3429,88,41,2024-11-05,4,0.17,4379.18,757.84
3430,25,93,2024-11-14,4,0.14,1490.52,152.52
